application_id,is_default,first_default_month,max_days_past_due,total_payments_made,default_probability_actual
APP-011967,0,0,1,24,0.16
APP-011968,1,3,90,2,0.528
APP-011969,0,0,5,18,0.61
APP-011970,0,0,0,24,0.28
APP-011971,1,4,120,3,0.62
APP-011972,1,9,90,8,0.31
APP-011973,0,0,0,24,0.14
APP-011974,1,8,120,7,0.92
APP-011975,1,7,60,6,0.84
APP-011976,0,0,1,60,0.46
APP-011977,1,5,90,4,0.8165
APP-011978,1,2,60,1,0.56
APP-011979,1,2,30,1,0.691
APP-011980,0,0,0,36,0.34
APP-011981,1,3,90,2,0.92
APP-011982,0,0,0,24,0.23
APP-011983,1,4,30,3,0.34
APP-011984,0,0,0,12,0.388
APP-011985,1,7,90,6,0.92
APP-011986,0,0,5,48,0.56
APP-011987,0,0,5,48,0.09
APP-011988,0,0,1,24,0.18
APP-011989,1,4,60,3,0.8115
APP-011990,0,0,0,48,0.28
APP-011991,1,2,60,1,0.64
APP-011992,0,0,0,36,0.19
APP-011993,1,7,60,6,0.341
APP-011994,0,0,0,48,0.19
APP-011995,0,0,1,60,0.691
APP-011996,0,0,0,18,0.14
APP-011997,0,0,5,24,0.528
APP-011998,0,0,0,24,0.11
APP-011999,0,0,0,60,0.56
APP-012000,0,0,0,24,0.245
APP-012001,1,12,180,11,0.76
APP-012002,1,3,60,2,0.388
APP-012003,0,0,0,36,0.56
APP-012004,0,0,0,36,0.27
APP-012005,0,0,1,36,0.4
APP-012006,0,0,1,36,0.16
APP-012007,0,0,0,12,0.61
APP-012008,1,4,120,3,0.35
APP-012009,1,10,60,9,0.8
APP-012010,0,0,1,48,0.92
APP-012011,0,0,0,18,0.611
APP-012012,0,0,0,60,0.78
APP-012013,0,0,0,36,0.19
APP-012014,1,4,90,3,0.491
APP-012015,0,0,0,24,0.11
APP-012016,1,9,90,8,0.19
APP-012017,0,0,0,36,0.9
APP-012018,0,0,0,48,0.165
APP-012019,0,0,0,24,0.3
APP-012020,0,0,15,24,0.32
APP-012021,1,8,30,7,0.821
APP-012022,0,0,0,48,0.4
APP-012023,1,4,90,3,0.85
APP-012024,1,6,90,5,0.92
APP-012025,0,0,0,36,0.421
APP-012026,0,0,1,36,0.48
APP-012027,0,0,1,36,0.28
APP-012028,0,0,0,36,0.38
APP-012029,1,2,90,1,0.63
APP-012030,0,0,0,24,0.11
APP-012031,1,4,90,3,0.56
APP-012032,0,0,0,48,0.165
APP-012033,0,0,0,36,0.18
APP-012034,1,1,120,0,0.54
APP-012035,0,0,0,48,0.55
APP-012036,1,6,120,5,0.724
APP-012037,0,0,1,36,0.471
APP-012038,1,8,120,7,0.31
APP-012039,1,8,60,7,0.92
APP-012040,0,0,0,12,0.92
APP-012041,0,0,1,24,0.168
APP-012042,1,4,60,3,0.421
APP-012043,1,4,90,3,0.49
APP-012044,1,2,30,1,0.691
APP-012045,0,0,0,48,0.18
APP-012046,0,0,0,36,0.26
APP-012047,1,2,90,1,0.81
APP-012048,0,0,0,60,0.468
APP-012049,1,6,30,5,0.46
APP-012050,0,0,0,48,0.501
APP-012051,0,0,1,18,0.33
APP-012052,0,0,0,36,0.59
APP-012053,1,8,30,7,0.32
APP-012054,0,0,0,48,0.18
APP-012055,0,0,5,24,0.27
APP-012056,1,5,90,4,0.92
APP-012057,1,6,60,5,0.22
APP-012058,1,7,180,6,0.26
APP-012059,0,0,0,36,0.27
APP-012060,1,2,120,1,0.48
APP-012061,1,10,30,9,0.501
APP-012062,0,0,1,36,0.11
APP-012063,0,0,0,24,0.26
APP-012064,0,0,0,36,0.26
APP-012065,1,3,90,2,0.59
APP-012066,1,5,90,4,0.56
APP-012067,0,0,0,48,0.46
APP-012068,0,0,0,18,0.48
APP-012069,0,0,0,36,0.06
APP-012070,0,0,0,24,0.42
APP-012071,0,0,0,24,0.14
APP-012072,1,3,120,2,0.52
APP-012073,0,0,1,36,0.11
APP-012074,1,2,90,1,0.388
APP-012075,0,0,1,36,0.16
APP-012076,0,0,15,12,0.92
APP-012077,0,0,0,36,0.11
APP-012078,0,0,0,36,0.11
APP-012079,0,0,0,48,0.19
APP-012080,0,0,1,18,0.26
APP-012081,1,6,120,5,0.54
APP-012082,0,0,0,48,0.64
APP-012083,0,0,15,48,0.64
APP-012084,1,2,30,1,0.56
APP-012085,1,5,90,4,0.39
APP-012086,1,5,30,4,0.18
APP-012087,1,2,60,1,0.584
APP-012088,1,2,60,1,0.92
APP-012089,0,0,0,18,0.31
APP-012090,0,0,0,36,0.39
APP-012091,1,7,90,6,0.53
APP-012092,1,1,60,0,0.92
APP-012093,1,8,60,7,0.63
APP-012094,1,5,60,4,0.731
APP-012095,1,8,90,7,0.745
APP-012096,0,0,0,48,0.56
APP-012097,0,0,0,24,0.92
APP-012098,0,0,1,36,0.22
APP-012099,0,0,0,36,0.62
APP-012100,1,5,120,4,0.71
APP-012101,1,10,120,9,0.691
APP-012102,0,0,0,36,0.46
APP-012103,0,0,0,24,0.06
APP-012104,0,0,0,36,0.14
APP-012105,1,3,180,2,0.45
APP-012106,1,5,120,4,0.561
APP-012107,0,0,0,36,0.16
APP-012108,1,2,60,1,0.38
APP-012109,0,0,0,36,0.59
APP-012110,1,5,120,4,0.36
APP-012111,0,0,0,48,0.47
APP-012112,0,0,1,36,0.14
APP-012113,1,2,90,1,0.36
APP-012114,1,5,120,4,0.54
APP-012115,1,6,30,5,0.19
APP-012116,0,0,0,36,0.19
APP-012117,0,0,1,36,0.45
APP-012118,0,0,0,36,0.58
APP-012119,1,10,60,9,0.511
APP-012120,0,0,0,36,0.56
APP-012121,0,0,0,60,0.09
APP-012122,0,0,0,36,0.59
APP-012123,1,1,30,0,0.721
APP-012124,1,4,120,3,0.92
APP-012125,0,0,0,48,0.56
APP-012126,0,0,0,24,0.48
APP-012127,1,4,90,3,0.27
APP-012128,0,0,0,48,0.245
APP-012129,1,3,180,2,0.67
APP-012130,0,0,0,36,0.68
APP-012131,0,0,5,48,0.325
APP-012132,0,0,0,60,0.18
APP-012133,0,0,0,36,0.24
APP-012134,1,7,30,6,0.92
APP-012135,1,9,90,8,0.92
APP-012136,0,0,1,24,0.36
APP-012137,1,5,30,4,0.72
APP-012138,1,1,30,0,0.92
APP-012139,0,0,0,12,0.308
APP-012140,1,7,60,6,0.39
APP-012141,0,0,5,24,0.11
APP-012142,1,4,90,3,0.64
APP-012143,0,0,0,60,0.341
APP-012144,0,0,1,36,0.27
APP-012145,0,0,1,12,0.76
APP-012146,1,2,60,1,0.92
APP-012147,0,0,0,60,0.38
APP-012148,1,7,60,6,0.24
APP-012149,1,8,90,7,0.63
APP-012150,0,0,0,36,0.245
APP-012151,0,0,5,36,0.31
APP-012152,0,0,0,48,0.24
APP-012153,1,5,90,4,0.545
APP-012154,1,10,180,9,0.92
APP-012155,0,0,0,36,0.06
APP-012156,0,0,0,18,0.19
APP-012157,0,0,1,36,0.51
APP-012158,0,0,0,48,0.19
APP-012159,0,0,0,60,0.81
APP-012160,0,0,0,36,0.49
APP-012161,0,0,0,24,0.19
APP-012162,0,0,0,36,0.14
APP-012163,1,4,90,3,0.504
APP-012164,0,0,0,36,0.19
APP-012165,0,0,15,36,0.24
APP-012166,1,4,90,3,0.308
APP-012167,1,3,90,2,0.465
APP-012168,0,0,0,24,0.19
APP-012169,0,0,0,60,0.371
APP-012170,1,5,90,4,0.23
APP-012171,0,0,1,24,0.16
APP-012172,1,5,90,4,0.821
APP-012173,0,0,15,36,0.06
APP-012174,0,0,0,48,0.538
APP-012175,1,7,60,6,0.71
APP-012176,1,8,90,7,0.76
APP-012177,0,0,0,24,0.711
APP-012178,0,0,0,12,0.76
APP-012179,1,4,90,3,0.11
APP-012180,1,8,90,7,0.36
APP-012181,1,3,90,2,0.78
APP-012182,0,0,1,24,0.34
APP-012183,0,0,0,48,0.34
APP-012184,1,5,90,4,0.69
APP-012185,0,0,0,36,0.06
APP-012186,1,7,180,6,0.92
APP-012187,0,0,0,24,0.69
APP-012188,0,0,0,24,0.561
APP-012189,0,0,5,36,0.26
APP-012190,1,6,180,5,0.92
APP-012191,0,0,0,36,0.48
APP-012192,0,0,0,24,0.441
APP-012193,0,0,15,36,0.06
APP-012194,1,8,30,7,0.34
APP-012195,0,0,0,60,0.36
APP-012196,0,0,0,24,0.11
APP-012197,1,8,90,7,0.84
APP-012198,0,0,0,60,0.26
APP-012199,0,0,0,36,0.491
APP-012200,0,0,0,24,0.18
APP-012201,1,8,90,7,0.14
APP-012202,1,4,120,3,0.46
APP-012203,1,4,90,3,0.8165
APP-012204,1,4,30,3,0.38
APP-012205,0,0,0,60,0.35
APP-012206,0,0,15,24,0.46
APP-012207,0,0,0,24,0.64
APP-012208,1,2,90,1,0.691
APP-012209,1,3,30,2,0.24
APP-012210,1,3,120,2,0.76
APP-012211,1,5,30,4,0.92
APP-012212,1,6,60,5,0.92
APP-012213,1,3,90,2,0.56
APP-012214,1,6,90,5,0.77
APP-012215,0,0,0,60,0.11
APP-012216,1,1,120,0,0.92
APP-012217,0,0,0,36,0.76
APP-012218,0,0,0,18,0.09
APP-012219,0,0,1,18,0.18
APP-012220,0,0,5,24,0.85
APP-012221,1,2,90,1,0.68
APP-012222,1,5,30,4,0.46
APP-012223,1,11,30,10,0.92
APP-012224,0,0,0,36,0.31
APP-012225,0,0,1,36,0.245
APP-012226,1,11,90,10,0.92
APP-012227,0,0,1,36,0.44
APP-012228,1,4,90,3,0.54
APP-012229,1,4,60,3,0.71
APP-012230,0,0,1,24,0.491
APP-012231,1,5,30,4,0.35
APP-012232,0,0,0,36,0.47
APP-012233,0,0,0,48,0.27
APP-012234,0,0,1,48,0.561
APP-012235,1,5,30,4,0.86
APP-012236,1,3,120,2,0.6665
APP-012237,0,0,0,60,0.26
APP-012238,0,0,0,24,0.06
APP-012239,1,6,90,5,0.24
APP-012240,1,1,30,0,0.711
APP-012241,0,0,1,24,0.34
APP-012242,1,4,60,3,0.92
APP-012243,0,0,0,60,0.14
APP-012244,1,10,180,9,0.501
APP-012245,0,0,0,48,0.541
APP-012246,1,6,90,5,0.84
APP-012247,0,0,0,24,0.31
APP-012248,0,0,0,36,0.83
APP-012249,1,5,30,4,0.48
APP-012250,1,4,120,3,0.92
APP-012251,0,0,0,48,0.06
APP-012252,1,1,120,0,0.341
APP-012253,0,0,0,48,0.794
APP-012254,1,5,120,4,0.51
APP-012255,0,0,0,60,0.385
APP-012256,1,3,90,2,0.66
APP-012257,1,8,90,7,0.491
APP-012258,1,9,60,8,0.49
APP-012259,1,4,120,3,0.19
APP-012260,1,4,90,3,0.44
APP-012261,1,2,180,1,0.19
APP-012262,1,5,90,4,0.711
APP-012263,1,10,30,9,0.92
APP-012264,0,0,0,60,0.22
APP-012265,0,0,0,60,0.19
APP-012266,1,4,120,3,0.92
APP-012267,1,4,90,3,0.66
APP-012268,0,0,0,36,0.14
APP-012269,1,8,90,7,0.92
APP-012270,1,1,60,0,0.92
APP-012271,1,2,120,1,0.644
APP-012272,0,0,0,60,0.28
APP-012273,1,4,120,3,0.92
APP-012274,1,1,60,0,0.34
APP-012275,1,7,60,6,0.23
APP-012276,0,0,0,60,0.691
APP-012277,0,0,0,60,0.54
APP-012278,1,2,60,1,0.561
APP-012279,1,8,120,7,0.23
APP-012280,1,8,30,7,0.84
APP-012281,1,5,180,4,0.19
APP-012282,0,0,0,36,0.54
APP-012283,1,10,30,9,0.26
APP-012284,1,3,90,2,0.92
APP-012285,0,0,0,60,0.61
APP-012286,0,0,0,36,0.11
APP-012287,0,0,1,60,0.165
APP-012288,1,6,120,5,0.611
APP-012289,1,7,90,6,0.92
APP-012290,1,10,30,9,0.691
APP-012291,0,0,0,48,0.14
APP-012292,0,0,0,36,0.16
APP-012293,0,0,5,24,0.18
APP-012294,0,0,5,24,0.6
APP-012295,0,0,1,48,0.245
APP-012296,1,10,90,9,0.92
APP-012297,1,2,30,1,0.92
APP-012298,1,7,30,6,0.621
APP-012299,1,3,60,2,0.29
APP-012300,1,5,60,4,0.615
APP-012301,0,0,0,60,0.385
APP-012302,1,3,90,2,0.71
APP-012303,0,0,0,36,0.18
APP-012304,0,0,0,36,0.11
APP-012305,1,11,90,10,0.92
APP-012306,0,0,0,36,0.18
APP-012307,0,0,0,12,0.72
APP-012308,0,0,0,48,0.38
APP-012309,0,0,0,12,0.11
APP-012310,0,0,0,36,0.421
APP-012311,0,0,0,24,0.46
APP-012312,1,6,90,5,0.695
APP-012313,0,0,5,36,0.14
APP-012314,0,0,1,36,0.53
APP-012315,1,5,60,4,0.38
APP-012316,0,0,0,60,0.43
APP-012317,0,0,0,36,0.528
APP-012318,0,0,0,24,0.59
APP-012319,0,0,0,12,0.92
APP-012320,0,0,1,24,0.59
APP-012321,0,0,1,48,0.691
APP-012322,0,0,0,24,0.24
APP-012323,1,2,60,1,0.591
APP-012324,1,5,180,4,0.425
APP-012325,1,8,90,7,0.8915
APP-012326,0,0,0,36,0.341
APP-012327,0,0,1,24,0.63
APP-012328,0,0,0,24,0.19
APP-012329,0,0,0,24,0.24
APP-012330,0,0,1,36,0.11
APP-012331,1,1,90,0,0.92
APP-012332,0,0,0,48,0.38
APP-012333,0,0,0,18,0.41
APP-012334,1,7,90,6,0.53
APP-012335,1,2,90,1,0.71
APP-012336,0,0,0,48,0.528
APP-012337,1,4,30,3,0.24
APP-012338,0,0,0,60,0.56
APP-012339,1,2,90,1,0.695
APP-012340,0,0,0,24,0.51
APP-012341,0,0,0,36,0.308
APP-012342,0,0,0,36,0.33
APP-012343,1,6,90,5,0.85
APP-012344,0,0,0,12,0.43
APP-012345,1,4,120,3,0.51
APP-012346,0,0,0,36,0.11
APP-012347,0,0,0,24,0.18
APP-012348,1,6,90,5,0.92
APP-012349,0,0,0,24,0.26
APP-012350,1,1,90,0,0.724
APP-012351,0,0,0,60,0.11
APP-012352,0,0,0,18,0.24
APP-012353,1,4,30,3,0.52
APP-012354,0,0,0,36,0.4
APP-012355,0,0,0,36,0.19
APP-012356,0,0,0,36,0.19
APP-012357,1,5,90,4,0.74
APP-012358,1,10,90,9,0.56
APP-012359,1,1,180,0,0.92
APP-012360,1,2,90,1,0.53
APP-012361,0,0,0,48,0.77
APP-012362,1,4,60,3,0.864
APP-012363,1,6,90,5,0.7765
APP-012364,1,7,180,6,0.4
APP-012365,0,0,0,36,0.26
APP-012366,0,0,0,48,0.511
APP-012367,0,0,0,24,0.6
APP-012368,0,0,0,24,0.74
APP-012369,1,5,90,4,0.33
APP-012370,0,0,0,36,0.92
APP-012371,1,5,90,4,0.57
APP-012372,0,0,0,60,0.33
APP-012373,1,8,90,7,0.8948
APP-012374,1,6,180,5,0.56
APP-012375,0,0,15,60,0.22
APP-012376,1,5,30,4,0.34
APP-012377,1,4,120,3,0.385
APP-012378,1,7,90,6,0.83
APP-012379,0,0,0,24,0.11
APP-012380,0,0,0,36,0.14
APP-012381,1,6,180,5,0.74
APP-012382,0,0,0,36,0.14
APP-012383,0,0,0,24,0.341
APP-012384,0,0,0,36,0.385
APP-012385,0,0,0,48,0.06
APP-012386,1,9,90,8,0.92
APP-012387,1,1,60,0,0.79
APP-012388,0,0,5,48,0.19
APP-012389,1,3,90,2,0.54
APP-012390,0,0,0,48,0.06
APP-012391,0,0,0,48,0.34
APP-012392,0,0,0,24,0.26
APP-012393,0,0,15,36,0.38
APP-012394,1,8,60,7,0.92
APP-012395,0,0,0,18,0.57
APP-012396,0,0,0,36,0.751
APP-012397,1,5,30,4,0.92
APP-012398,0,0,5,36,0.34
APP-012399,0,0,0,36,0.26
APP-012400,0,0,0,36,0.421
APP-012401,1,3,60,2,0.62
APP-012402,1,1,180,0,0.81
APP-012403,0,0,1,24,0.345
APP-012404,0,0,0,48,0.64
APP-012405,0,0,5,60,0.31
APP-012406,1,3,90,2,0.47
APP-012407,1,8,180,7,0.34
APP-012408,1,8,90,7,0.791
APP-012409,1,6,60,5,0.38
APP-012410,1,5,30,4,0.72
APP-012411,1,7,90,6,0.92
APP-012412,0,0,0,36,0.22
APP-012413,1,1,60,0,0.92
APP-012414,1,9,120,8,0.46
APP-012415,0,0,5,24,0.14
APP-012416,1,7,120,6,0.92
APP-012417,0,0,0,48,0.46
APP-012418,0,0,0,24,0.51
APP-012419,1,8,90,7,0.891
APP-012420,0,0,0,24,0.54
APP-012421,0,0,0,24,0.11
APP-012422,0,0,0,24,0.458
APP-012423,0,0,1,24,0.06
APP-012424,1,3,120,2,0.46
APP-012425,1,9,90,8,0.46
APP-012426,1,5,90,4,0.56
APP-012427,0,0,0,12,0.58
APP-012428,0,0,0,48,0.18
APP-012429,0,0,15,36,0.791
APP-012430,0,0,0,12,0.465
APP-012431,0,0,0,36,0.168
APP-012432,1,5,180,4,0.92
APP-012433,1,5,60,4,0.18
APP-012434,0,0,5,18,0.541
APP-012435,0,0,0,60,0.18
APP-012436,1,6,90,5,0.92
APP-012437,0,0,0,48,0.14
APP-012438,1,5,90,4,0.39
APP-012439,1,3,60,2,0.31
APP-012440,0,0,0,24,0.34
APP-012441,1,4,90,3,0.92
APP-012442,1,1,90,0,0.76
APP-012443,0,0,0,36,0.58
APP-012444,1,2,60,1,0.86
APP-012445,1,5,120,4,0.73
APP-012446,0,0,1,36,0.47
APP-012447,0,0,0,36,0.26
APP-012448,1,3,120,2,0.591
APP-012449,1,1,60,0,0.491
APP-012450,0,0,5,48,0.26
APP-012451,0,0,0,36,0.16
APP-012452,0,0,0,48,0.28
APP-012453,1,8,90,7,0.92
APP-012454,1,7,90,6,0.06
APP-012455,1,2,90,1,0.54
APP-012456,1,5,120,4,0.771
APP-012457,1,2,120,1,0.92
APP-012458,0,0,0,36,0.11
APP-012459,1,4,120,3,0.841
APP-012460,0,0,0,18,0.31
APP-012461,0,0,0,48,0.26
APP-012462,1,8,90,7,0.92
APP-012463,0,0,0,36,0.19
APP-012464,0,0,0,48,0.26
APP-012465,0,0,5,24,0.39
APP-012466,0,0,0,24,0.22
APP-012467,0,0,0,60,0.32
APP-012468,1,2,90,1,0.19
APP-012469,0,0,0,18,0.11
APP-012470,0,0,0,36,0.27
APP-012471,1,9,90,8,0.92
APP-012472,1,6,120,5,0.31
APP-012473,1,8,90,7,0.27
APP-012474,0,0,0,12,0.56
APP-012475,1,1,120,0,0.541
APP-012476,0,0,1,60,0.92
APP-012477,1,2,180,1,0.38
APP-012478,0,0,15,36,0.664
APP-012479,0,0,0,36,0.16
APP-012480,0,0,0,48,0.53
APP-012481,1,6,90,5,0.39
APP-012482,1,5,180,4,0.92
APP-012483,0,0,0,36,0.36
APP-012484,1,5,30,4,0.49
APP-012485,0,0,0,60,0.421
APP-012486,0,0,0,24,0.62
APP-012487,1,3,60,2,0.3
APP-012488,0,0,0,24,0.23
APP-012489,0,0,0,18,0.48
APP-012490,1,10,60,9,0.06
APP-012491,0,0,1,24,0.16
APP-012492,1,3,180,2,0.38
APP-012493,0,0,0,48,0.59
APP-012494,1,6,120,5,0.64
APP-012495,0,0,0,60,0.06
APP-012496,1,2,30,1,0.491
APP-012497,0,0,0,36,0.19
APP-012498,1,10,30,9,0.371
APP-012499,0,0,0,60,0.741
APP-012500,1,8,90,7,0.73
APP-012501,0,0,0,36,0.411
APP-012502,0,0,15,60,0.36
APP-012503,1,2,60,1,0.74
APP-012504,0,0,1,48,0.14
APP-012505,0,0,0,60,0.11
APP-012506,1,12,30,11,0.92
APP-012507,0,0,0,48,0.245
APP-012508,1,4,60,3,0.14
APP-012509,1,1,180,0,0.26
APP-012510,0,0,5,60,0.56
APP-012511,0,0,0,36,0.51
APP-012512,1,6,60,5,0.791
APP-012513,1,4,90,3,0.92
APP-012514,1,9,30,8,0.421
APP-012515,0,0,0,36,0.68
APP-012516,0,0,0,24,0.25
APP-012517,1,6,120,5,0.92
APP-012518,0,0,0,48,0.491
APP-012519,0,0,15,24,0.14
APP-012520,0,0,0,48,0.28
APP-012521,1,10,60,9,0.38
APP-012522,0,0,0,48,0.4
APP-012523,1,5,120,4,0.68
APP-012524,0,0,0,24,0.371
APP-012525,1,12,120,11,0.92
APP-012526,1,5,90,4,0.79
APP-012527,1,9,90,8,0.461
APP-012528,0,0,0,36,0.49
APP-012529,0,0,0,48,0.19
APP-012530,1,10,60,9,0.34
APP-012531,0,0,0,48,0.06
APP-012532,0,0,5,12,0.27
APP-012533,0,0,0,24,0.5
APP-012534,1,4,120,3,0.6715
APP-012535,1,9,60,8,0.891
APP-012536,1,2,30,1,0.34
APP-012537,0,0,0,18,0.18
APP-012538,0,0,5,60,0.11
APP-012539,1,11,30,10,0.39
APP-012540,1,7,120,6,0.644
APP-012541,1,4,60,3,0.804
APP-012542,1,8,30,7,0.7365
APP-012543,0,0,0,36,0.54
APP-012544,1,2,30,1,0.165
APP-012545,1,6,90,5,0.611
APP-012546,0,0,0,60,0.245
APP-012547,0,0,0,36,0.56
APP-012548,0,0,0,36,0.34
APP-012549,1,6,90,5,0.92
APP-012550,1,10,90,9,0.19
APP-012551,0,0,0,36,0.51
APP-012552,0,0,0,60,0.19
APP-012553,0,0,0,60,0.11
APP-012554,0,0,1,60,0.165
APP-012555,0,0,0,48,0.06
APP-012556,0,0,0,18,0.09
APP-012557,0,0,0,36,0.248
APP-012558,1,5,60,4,0.76
APP-012559,1,2,180,1,0.341
APP-012560,1,4,120,3,0.28
APP-012561,0,0,1,24,0.248
APP-012562,1,1,30,0,0.56
APP-012563,0,0,1,60,0.11
APP-012564,1,2,90,1,0.92
APP-012565,0,0,0,24,0.44
APP-012566,0,0,0,48,0.09
APP-012567,1,9,90,8,0.78
APP-012568,0,0,1,60,0.22
APP-012569,0,0,0,48,0.19
APP-012570,0,0,5,48,0.06
APP-012571,0,0,0,36,0.31
APP-012572,1,1,120,0,0.501
APP-012573,0,0,0,48,0.06
APP-012574,1,7,180,6,0.46
APP-012575,0,0,0,48,0.26
APP-012576,1,7,60,6,0.491
APP-012577,1,9,60,8,0.63
APP-012578,0,0,0,24,0.11
APP-012579,0,0,0,48,0.26
APP-012580,0,0,0,48,0.06
APP-012581,0,0,0,18,0.78
APP-012582,0,0,1,48,0.78
APP-012583,1,6,120,5,0.92
APP-012584,1,10,90,9,0.92
APP-012585,0,0,0,48,0.16
APP-012586,1,8,180,7,0.69
APP-012587,0,0,1,36,0.92
APP-012588,0,0,0,24,0.39
APP-012589,0,0,0,36,0.371
APP-012590,0,0,1,24,0.51
APP-012591,0,0,0,36,0.64
APP-012592,0,0,0,60,0.63
APP-012593,0,0,0,48,0.16
APP-012594,0,0,0,48,0.56
APP-012595,1,11,90,10,0.92
APP-012596,1,8,180,7,0.36
APP-012597,0,0,0,36,0.56
APP-012598,0,0,0,12,0.11
APP-012599,0,0,1,24,0.16
APP-012600,0,0,15,24,0.23
APP-012601,0,0,0,36,0.06
APP-012602,0,0,0,36,0.44
APP-012603,0,0,0,48,0.14
APP-012604,0,0,0,60,0.468
APP-012605,1,3,90,2,0.14
APP-012606,0,0,0,18,0.341
APP-012607,1,2,60,1,0.51
APP-012608,0,0,0,36,0.4
APP-012609,0,0,5,36,0.11
APP-012610,1,4,120,3,0.911
APP-012611,0,0,0,60,0.33
APP-012612,0,0,1,48,0.06
APP-012613,0,0,0,48,0.11
APP-012614,1,8,120,7,0.78
APP-012615,1,1,60,0,0.38
APP-012616,0,0,0,24,0.31
APP-012617,1,6,90,5,0.92
APP-012618,0,0,0,36,0.27
APP-012619,0,0,1,24,0.35
APP-012620,1,2,120,1,0.411
APP-012621,0,0,0,36,0.54
APP-012622,0,0,0,18,0.411
APP-012623,1,8,120,7,0.92
APP-012624,0,0,0,60,0.308
APP-012625,1,7,120,6,0.92
APP-012626,0,0,0,12,0.26
APP-012627,1,4,90,3,0.84
APP-012628,0,0,15,60,0.23
APP-012629,0,0,15,48,0.19
APP-012630,1,3,120,2,0.92
APP-012631,0,0,0,36,0.22
APP-012632,0,0,0,18,0.53
APP-012633,0,0,0,24,0.41
APP-012634,0,0,0,36,0.245
APP-012635,1,2,90,1,0.18
APP-012636,1,6,120,5,0.92
APP-012637,1,6,60,5,0.8965
APP-012638,0,0,0,48,0.06
APP-012639,1,3,60,2,0.54
APP-012640,0,0,15,18,0.24
APP-012641,1,5,90,4,0.46
APP-012642,0,0,0,12,0.611
APP-012643,1,5,120,4,0.92
APP-012644,1,3,30,2,0.59
APP-012645,1,4,30,3,0.36
APP-012646,1,9,90,8,0.59
APP-012647,1,7,120,6,0.165
APP-012648,1,9,60,8,0.308
APP-012649,0,0,0,60,0.56
APP-012650,0,0,0,60,0.14
APP-012651,0,0,0,60,0.51
APP-012652,1,3,30,2,0.31
APP-012653,1,4,60,3,0.7965
APP-012654,0,0,0,60,0.24
APP-012655,0,0,1,60,0.44
APP-012656,0,0,0,48,0.28
APP-012657,1,1,90,0,0.48
APP-012658,1,4,60,3,0.3
APP-012659,0,0,0,24,0.168
APP-012660,0,0,0,18,0.26
APP-012661,1,6,120,5,0.34
APP-012662,0,0,0,48,0.43
APP-012663,1,11,120,10,0.741
APP-012664,0,0,1,36,0.51
APP-012665,1,2,30,1,0.491
APP-012666,0,0,5,36,0.641
APP-012667,1,1,30,0,0.81
APP-012668,0,0,0,36,0.248
APP-012669,1,7,90,6,0.621
APP-012670,1,5,60,4,0.7365
APP-012671,1,5,30,4,0.471
APP-012672,1,9,180,8,0.77
APP-012673,1,3,60,2,0.92
APP-012674,1,2,120,1,0.571
APP-012675,0,0,0,60,0.24
APP-012676,0,0,0,48,0.63
APP-012677,0,0,0,48,0.39
APP-012678,0,0,15,24,0.44
APP-012679,1,6,180,5,0.421
APP-012680,0,0,0,24,0.57
APP-012681,0,0,5,36,0.36
APP-012682,0,0,1,48,0.18
APP-012683,1,6,180,5,0.49
APP-012684,0,0,0,36,0.06
APP-012685,0,0,0,60,0.19
APP-012686,1,3,30,2,0.92
APP-012687,1,5,30,4,0.7315
APP-012688,0,0,0,48,0.24
APP-012689,0,0,0,48,0.19
APP-012690,1,3,180,2,0.92
APP-012691,1,9,60,8,0.448
APP-012692,1,8,90,7,0.92
APP-012693,1,4,120,3,0.92
APP-012694,0,0,0,24,0.11
APP-012695,0,0,0,24,0.56
APP-012696,1,3,90,2,0.36
APP-012697,1,3,120,2,0.64
APP-012698,1,7,30,6,0.47
APP-012699,1,10,120,9,0.641
APP-012700,0,0,0,24,0.38
APP-012701,0,0,0,36,0.11
APP-012702,1,1,90,0,0.86
APP-012703,1,1,90,0,0.9
APP-012704,0,0,1,36,0.11
APP-012705,0,0,0,36,0.06
APP-012706,0,0,0,48,0.06
APP-012707,1,1,90,0,0.56
APP-012708,0,0,5,36,0.33
APP-012709,1,4,120,3,0.67
APP-012710,0,0,5,48,0.14
APP-012711,1,7,90,6,0.88
APP-012712,0,0,0,24,0.11
APP-012713,0,0,0,36,0.448
APP-012714,1,5,60,4,0.465
APP-012715,1,7,90,6,0.92
APP-012716,1,11,60,10,0.92
APP-012717,1,6,180,5,0.16
APP-012718,1,3,180,2,0.46
APP-012719,0,0,0,36,0.19
APP-012720,1,3,90,2,0.75
APP-012721,0,0,0,48,0.19
APP-012722,0,0,0,36,0.14
APP-012723,1,1,60,0,0.92
APP-012724,1,6,120,5,0.92
APP-012725,0,0,5,24,0.56
APP-012726,1,1,180,0,0.68
APP-012727,1,4,90,3,0.92
APP-012728,0,0,0,48,0.59
APP-012729,1,12,30,11,0.758
APP-012730,1,8,120,7,0.44
APP-012731,0,0,0,60,0.22
APP-012732,0,0,0,12,0.165
APP-012733,0,0,0,36,0.19
APP-012734,0,0,0,60,0.34
APP-012735,0,0,0,36,0.33
APP-012736,0,0,0,48,0.14
APP-012737,0,0,0,60,0.308
APP-012738,0,0,0,36,0.6915
APP-012739,0,0,0,48,0.11
APP-012740,1,1,60,0,0.8
